"source","target","weight"
"DLGAP5","RAN",0.75
"DLGAP5","DTL",0.756
"DLGAP5","FAM83D",0.77
"DLGAP5","EXO1",0.787
"DLGAP5","E2F8",0.799
"DLGAP5","TK1",0.811
"CKS2","DLGAP5",0.841
"DLGAP5","ECT2",0.858
"DLGAP5","FOXM1",0.872
"DEPDC1","DLGAP5",0.881
"DLGAP5","PCLAF",0.881
"DLGAP5","PRC1",0.892
"DLGAP5","MKI67",0.902
"DLGAP5","MAD2L1",0.906
"DLGAP5","PTTG1",0.913
"ANLN","DLGAP5",0.914
"DLGAP5","ZWINT",0.92
"CDCA5","DLGAP5",0.921
"CDC45","DLGAP5",0.921
"DLGAP5","SPAG5",0.928
"DLGAP5","KIF14",0.933
"DLGAP5","KIF15",0.937
"DLGAP5","NCAPG",0.948
"DLGAP5","RRM2",0.95
"DLGAP5","KIF23",0.951
"CDCA3","DLGAP5",0.951
"CDK1","DLGAP5",0.957
"CENPE","DLGAP5",0.957
"DLGAP5","NDC80",0.957
"CDCA8","DLGAP5",0.961
"DLGAP5","KIF4A",0.962
"CDKN3","DLGAP5",0.962
"DLGAP5","NEK2",0.963
"DLGAP5","NUF2",0.964
"DLGAP5","NUSAP1",0.965
"CCNB1","DLGAP5",0.965
"BIRC5","DLGAP5",0.967
"DLGAP5","UBE2C",0.968
"CCNA2","DLGAP5",0.97
"DLGAP5","KIF20A",0.97
"CCNB2","DLGAP5",0.974
"DLGAP5","KIF2C",0.975
"CENPF","DLGAP5",0.976
"DLGAP5","TTK",0.977
"DLGAP5","TPX2",0.978
"DLGAP5","TOP2A",0.978
"DLGAP5","PBK",0.979
"CDC20","DLGAP5",0.981
"BUB1B","DLGAP5",0.981
"DLGAP5","MELK",0.982
"BUB1","DLGAP5",0.986
"ASPM","DLGAP5",0.994
"DLGAP5","KIF11",0.997
"DLGAP5","HMMR",0.999
"CEP55","DLGAP5",0.999
"DLX2","LHX6",0.793
"DLX2","MEIS2",0.813
"DMD","SGCG",0.984
"DMD","LAMA4",0.702
"DMD","SSPN",0.998
"DMD","TP53",0.73
"DMD","EGFLAM",0.705
"ANK2","DMD",0.76
"DMD","ITGA7",0.707
"DMD","TNNT3",0.745
"DMD","HSPG2",0.789
"DMD","PGM5",0.836
"DMD","TLN2",0.841
"DMD","LAMA2",0.978
"DMD","SGCB",0.992
"DMTN","GYPC",0.886
"ANK3","DMTN",0.807
"ANK2","DMTN",0.802
"DMTN","EPB42",0.918
"DNAJC1","HSPA5",0.987
"DCN","DPT",0.85
"DPT","PRELP",0.777
"DPT","POSTN",0.709
"CDH1","DSP",0.761
"DSP","DST",0.762
"DSP","PKP3",0.93
"DSP","PPL",0.953
"DSP","KRT19",0.84
"CDH5","DSP",0.867
"DSP","KRT8",0.869
"DSP","KRT18",0.957
"DST","PPL",0.722
"DSP","DST",0.762
"DST","LAMA3",0.839
"DTL","MND1",0.742
"DLGAP5","DTL",0.756
"DTL","E2F8",0.708
"DTL","NCAPG",0.83
"DTL","KIF11",0.85
"DTL","MCM4",0.707
"DTL","MCM2",0.772
"DTL","TP53",0.727
"DTL","NUF2",0.816
"BUB1B","DTL",0.811
"DTL","MELK",0.842
"DTL","PCLAF",0.794
"BUB1","DTL",0.811
"DTL","FEN1",0.731
"DTL","TYMS",0.713
"DTL","KIF15",0.807
"DTL","RRM2",0.88
"DTL","EXO1",0.901
"CENPF","DTL",0.893
"DTL","KIF4A",0.728
"DTL","UHRF1",0.786
"DTL","TTK",0.787
"DTL","UBE2T",0.812
"CEP55","DTL",0.817
"DTL","ZWINT",0.819
"DTL","TOP2A",0.822
"DTL","NUSAP1",0.834
"ASPM","DTL",0.848
"DTL","FBXO11",0.86
"DTL","PBK",0.873
"CDK1","DTL",0.905
"CCNA2","DTL",0.907
"CHEK1","DTL",0.931
"CDC45","DTL",0.938
"DTL","PCNA",0.995
"DUSP5","MAPK13",0.799
"DUSP5","FOS",0.786
"E2F3","TP53",0.707
"E2F3","EZH2",0.732
"CDKN1C","E2F3",0.735
"E2F3","MYC",0.754
"E2F3","E2F5",0.763
"CCNE2","E2F3",0.846
"E2F3","TFE3",0.881
"CCNA2","E2F3",0.965
"E2F3","RB1",0.998
"E2F5","SMAD2",0.942
"E2F3","E2F5",0.763
"E2F5","RB1",0.992
"E2F5","SMAD4",0.986
"CDK1","E2F5",0.718
"CCNA2","E2F5",0.775
"E2F5","MYC",0.822
"CCNE2","E2F5",0.84
"DLGAP5","E2F8",0.799
"DTL","E2F8",0.708
"E2F8","TK1",0.714
"BUB1","E2F8",0.72
"E2F8","KIF20A",0.722
"CCNE2","E2F8",0.723
"CDK1","E2F8",0.734
"E2F8","SPAG5",0.735
"E2F8","MELK",0.745
"E2F8","NEK2",0.753
"E2F8","TP53",0.765
"E2F8","ZWINT",0.766
"CDCA8","E2F8",0.769
"E2F8","FOXM1",0.77
"E2F8","KIF2C",0.772
"E2F8","MKI67",0.782
"E2F8","TTK",0.786
"E2F8","KIF15",0.8
"CENPF","E2F8",0.803
"E2F8","RRM2",0.805
"E2F8","TOP2A",0.808
"CCNA2","E2F8",0.816
"BUB1B","E2F8",0.836
"E2F8","KIF11",0.87
"EBF1","EP300",0.791
"EBF1","LEF1",0.755
"EBF1","PPARG",0.823
"BCL6","EBF1",0.715
"EBF1","ZNF521",0.812
"EBF1","TMTC1",0.852
"CEBPA","EBF1",0.876
"EBF1","IKZF3",0.885
"EBF1","TET2",0.976
"EBF1","ZNF423",0.978
"EBF2","PPARG",0.79
"EBF2","TMTC1",0.847
"EBF2","ZNF423",0.891
"EBF3","ZNF423",0.708
"ECM2","OMD",0.703
"AURKA","ECT2",0.831
"DLGAP5","ECT2",0.858
"ECT2","NCAPG",0.865
"CCNB1","ECT2",0.911
"ECT2","KIF23",0.999
"ECT2","KIF11",0.891
"CDH1","ECT2",0.727
"CENPE","ECT2",0.844
"ANLN","ECT2",0.994
"ECT2","NUF2",0.818
"CDCA5","ECT2",0.722
"BUB1B","ECT2",0.864
"CCNB2","ECT2",0.824
"ECT2","PRKCI",0.804
"ECT2","MAD2L1",0.779
"ECT2","MELK",0.889
"ECT2","TPX2",0.75
"BIRC5","ECT2",0.781
"BUB1","ECT2",0.947
"ECT2","FANCI",0.741
"ECT2","SMC4",0.775
"CENPF","ECT2",0.77
"ECT2","NEK2",0.82
"ECT2","RABIF",0.809
"ECT2","KIF14",0.761
"ASPM","ECT2",0.924
"ECT2","TTK",0.864
"CEP55","ECT2",0.913
"ECT2","KIF2C",0.717
"CDC20","ECT2",0.726
"CDCA8","ECT2",0.796
"ECT2","KIF4A",0.82
"CCNA2","ECT2",0.748
"ECT2","NUSAP1",0.784
"ECT2","HMMR",0.789
"ECT2","TOP2A",0.845
"ECT2","PRC1",0.85
"ECT2","PBK",0.895
"ECT2","KIF20A",0.922
"CDK1","ECT2",0.963
"EDNRB","GNAI1",0.921
"EFEMP1","EGFR",0.877
"CFH","EFEMP1",0.786
"EFEMP1","FBLN2",0.769
"EFEMP1","MFAP4",0.784
"EFNA1","ERBB3",0.713
"EFNA1","ERBB2",0.754
"EFNA1","EGFR",0.79
"EFNA1","NTRK2",0.916
"EFNA1","FGFR3",0.726
"EFNA1","FGFR2",0.724
"EFNA4","ERBB2",0.72
"EFNA4","EGFR",0.728
"EFNA4","NTRK2",0.859
"EFNA4","FGFR3",0.701
"EFNA4","FGFR2",0.72
"DMD","EGFLAM",0.705
"DCN","EGFR",0.999
"CAV2","EGFR",0.977
"EGFR","NR3C1",0.87
"EGFR","LRP1",0.838
"EGFR","PXDN",0.763
"EGFR","KRAS",0.997
"CCNB1","EGFR",0.804
"CDH1","EGFR",0.999
"EGFR","SNX1",0.839
"EGFR","SMAD2",0.736
"EGFR","SLC9A3R1",0.854
"EGFR","EPAS1",0.821
"EGFR","EPCAM",0.923
"EGFR","PIK3CA",0.999
"EGFR","FGF2",0.957
"EGFR","ERBB3",0.999
"EGFR","EPN3",0.835
"EGFR","TP53",0.943
"EGFR","ERBB2",0.999
"ACKR3","EGFR",0.768
"EGFR","TIMP4",0.7
"EGFR","FOXO1",0.706
"ALCAM","EGFR",0.708
"EGFR","IDH2",0.72
"EGFR","TSLP",0.726
"EFNA4","EGFR",0.728
"EGFR","TLR3",0.729
"EGFR","SMAD4",0.735
"CDH5","EGFR",0.736
"EGFR","MMP3",0.737
"EGFR","EZH2",0.741
"EGFR","IRS2",0.749
"EGFR","KRT8",0.754
"EGFR","RGS4",0.778
"EFNA1","EGFR",0.79
"CXCL8","EGFR",0.792
"BRCA1","EGFR",0.8
"ANXA1","EGFR",0.802
"EGFR","VAV3",0.805
"CDCP1","EGFR",0.806
"CD24","EGFR",0.806
"AKAP12","EGFR",0.81
"EGFR","SPP1",0.812
"EGFR","MMP9",0.827
"EGFR","LEP",0.839
"EGFR","KRT18",0.84
"EGFR","GPER1",0.843
"EGFR","PPARG",0.843
"EGFR","SPRY2",0.846
"EGFR","NF1",0.847
"CDK1","EGFR",0.849
"ANGPT1","EGFR",0.85
"EGFR","S100A4",0.858
"EGFR","HSPA5",0.862
"EGFR","JUN",0.871
"CD9","EGFR",0.873
"EGFR","MYC",0.875
"EFEMP1","EGFR",0.877
"EGFR","NTRK2",0.882
"EGFR","SFN",0.884
"CAVIN1","EGFR",0.885
"EGFR","FGF1",0.887
"EGFR","EZR",0.891
"EGFR","PLAUR",0.896
"CXCL12","EGFR",0.897
"CDKN2A","EGFR",0.91
"EGFR","TNS3",0.915
"EGFR","LAPTM4B",0.927
"EGFR","FGF3",0.928
"EGFR","PDGFD",0.932
"EGFR","IRS1",0.939
"EGFR","FOS",0.94
"EGFR","FN1",0.944
"EGFR","PTEN",0.969
"EGFR","STAT1",0.975
"EGFR","ESR1",0.988
"EGFR","PTK6",0.989
"EGFR","IGF1",0.991
"EGFR","HRAS",0.994
"EGFR","ERBB4",0.996
"EGFR","PIK3R1",0.998
"EGFR","STAT5A",0.998
"EGFR","PTPN11",0.999
"CAV1","EGFR",0.999
"EGFR","MUC1",0.999
"EGLN3","HIF3A",0.945
"EGLN3","SIAH2",0.976
"EGLN3","EPAS1",0.999
"EHBP1","EHD2",0.996
"CAV1","EHD2",0.786
"CAVIN1","EHD2",0.893
"EHBP1","EHD2",0.996
"EIF1","RPS21",0.971
"ELF3","EP300",0.729
"ELF3","PRKCI",0.846
"ELL","EP300",0.803
"ELL","TP53",0.822
"ELL","MLLT10",0.916
"EMCN","LYVE1",0.746
"CD300LG","EMCN",0.716
"CD34","EMCN",0.757
"ADGRL4","EMCN",0.782
"CDH5","EMCN",0.786
"EMCN","MUC1",0.79
"ENAH","ESRP1",0.908
"ENC1","LZTR1",0.9
"ENPP2","GDPD1",0.989
"EP300","NR3C1",0.914
"EP300","TWIST1",0.886
"EP300","H4C6",0.999
"EP300","FOSB",0.735
"EP300","KLF2",0.78
"EP300","FOXA1",0.933
"EP300","KRAS",0.757
"CCNB1","EP300",0.816
"EP300","RORA",0.96
"EP300","SMAD2",0.987
"ELL","EP300",0.803
"EP300","PCK1",0.71
"EP300","MRTFA",0.71
"EP300","KLF15",0.716
"EP300","HIF3A",0.726
"CDK1","EP300",0.726
"EP300","MAF",0.729
"ELF3","EP300",0.729
"EP300","THRB",0.731
"CDC20","EP300",0.75
"EP300","KLF1",0.758
"EBF1","EP300",0.791
"EP300","RB1",0.808
"CCNA2","EP300",0.812
"EP300","MLXIPL",0.815
"EP300","ZBTB16",0.844
"EP300","TFAP2A",0.856
"CDKN2A","EP300",0.859
"EP300","FEN1",0.879
"EP300","NRIP1",0.88
"EP300","RUNX2",0.885
"EP300","HIPK2",0.886
"EP300","TAL1",0.889
"EP300","PCNA",0.9
"CEBPA","EP300",0.902
"EP300","KDM6A",0.902
"EP300","REL",0.903
"ATM","EP300",0.904
"CREB3L4","EP300",0.916
"CREB5","EP300",0.924
"EP300","KLF4",0.945
"EP300","STAT5A",0.946
"EP300","TCF7L1",0.948
"EP300","MAML2",0.95
"EP300","FOXM1",0.957
"EP300","GATA3",0.959
"EP300","H2BC12",0.959
"EP300","H2BC21",0.96
"EP300","EZH2",0.963
"EP300","FOS",0.964
"EP300","SMARCA4",0.969
"EP300","TCF7L2",0.975
"EP300","LEF1",0.981
"EP300","H2AC8",0.983
"EP300","FOXO1",0.984
"BRCA1","EP300",0.986
"EP300","SMAD4",0.994
"EP300","MYB",0.996
"EP300","ESR1",0.997
"EP300","PPARG",0.997
"EP300","STAT1",0.998
"EP300","EPAS1",0.998
"EP300","TP53",0.999
"EP300","JUN",0.999
"EP300","NCOA1",0.999
"EP300","MYC",0.999
"EPAS1","NR3C1",0.718
"EGLN3","EPAS1",0.999
"EPAS1","SMAD2",0.787
"EP300","EPAS1",0.998
"EPAS1","KLF4",0.704
"EPAS1","JUN",0.716
"EPAS1","PBX1",0.719
"EPAS1","ESR1",0.724
"EPAS1","TP53",0.736
"EGFR","EPAS1",0.821
"EPAS1","PTK6",0.828
"EPAS1","MYC",0.932
"EPAS1","HIF3A",0.997
"EPB41L2","SPTBN1",0.832
"EPB41L5","PATJ",0.751
"EPB42","KLF1",0.894
"EPB42","TAL1",0.725
"AQP1","EPB42",0.823
"DMTN","EPB42",0.918
"CDH1","EPCAM",0.905
"CXCR4","EPCAM",0.708
"ALDH1A1","EPCAM",0.72
"EPCAM","KRT7",0.735
"CLDN3","EPCAM",0.737
"EPCAM","GPC3",0.747
"EPCAM","MYO5B",0.75
"CLDN4","EPCAM",0.785
"EPCAM","KRT18",0.789
"EPCAM","KRT8",0.845
"EPCAM","SPINT2",0.88
"EPCAM","KRT19",0.888
"CD24","EPCAM",0.91
"EPCAM","MUC1",0.92
"EGFR","EPCAM",0.923
"EPCAM","ERBB2",0.927
"CD9","EPCAM",0.943
"CLDN7","EPCAM",0.993
"EGFR","EPN3",0.835
"BIN1","EPN3",0.849
"EPN3","ITSN1",0.97
"EPSTI1","IFI6",0.75
"EPSTI1","STAT1",0.837
"EPSTI1","IFIH1",0.851
"DCN","ERBB2",0.958
"ERBB2","PXDN",0.702
"ERBB2","KRAS",0.966
"CDH1","ERBB2",0.97
"EPCAM","ERBB2",0.927
"ERBB2","PIK3CA",0.992
"ERBB2","FGF2",0.857
"ERBB2","ERBB3",0.999
"ERBB2","TP53",0.935
"BIRC5","ERBB2",0.7
"ERBB2","NTRK2",0.704
"ERBB2","SMAD4",0.708
"EFNA4","ERBB2",0.72
"ERBB2","HSPA5",0.721
"ERBB2","FN1",0.724
"ERBB2","PDGFD",0.726
"CXCR4","ERBB2",0.729
"ERBB2","TACSTD2",0.732
"CAV1","ERBB2",0.735
"ANGPT1","ERBB2",0.736
"ERBB2","FGFR2",0.744
"ATM","ERBB2",0.748
"EFNA1","ERBB2",0.754
"ERBB2","JUN",0.759
"ERBB2","FGFR3",0.765
"ERBB2","NF1",0.771
"CDKN2A","ERBB2",0.773
"ALK","ERBB2",0.775
"ERBB2","FGF1",0.787
"ERBB2","SDC1",0.811
"ERBB2","STAT1",0.821
"ADRB2","ERBB2",0.822
"ANK2","ERBB2",0.824
"ANK3","ERBB2",0.825
"ERBB2","FGF3",0.832
"ERBB2","PTK6",0.838
"ERBB2","TOB1",0.854
"ERBB2","PTEN",0.868
"ERBB2","EZR",0.869
"BRCA2","ERBB2",0.873
"ERBB2","MYC",0.886
"ERBB2","HRAS",0.907
"ERBB2","IRS1",0.909
"BRCA1","ERBB2",0.918
"ERBB2","PTPN11",0.971
"ERBB2","ESR1",0.976
"ERBB2","MUC1",0.979
"ERBB2","IGF1",0.992
"ERBB2","PIK3R1",0.995
"ERBB2","ERBB4",0.999
"EGFR","ERBB2",0.999
"DCN","ERBB3",0.913
"ERBB3","KRAS",0.919
"CDH1","ERBB3",0.856
"ERBB3","PIK3CA",0.993
"ERBB3","FGF2",0.884
"ERBB3","PDGFD",0.703
"EFNA1","ERBB3",0.713
"ANGPT1","ERBB3",0.728
"ERBB3","MYC",0.731
"ERBB3","FGF1",0.746
"ERBB3","MUC1",0.76
"ERBB3","FGF3",0.764
"ERBB3","HRAS",0.798
"ERBB3","IGF1",0.81
"ERBB3","PTK6",0.821
"ERBB3","PTEN",0.826
"ERBB3","PTPN11",0.828
"ERBB3","IRS1",0.87
"ERBB3","PIK3R1",0.998
"ERBB3","ERBB4",0.999
"EGFR","ERBB3",0.999
"ERBB2","ERBB3",0.999
"DCN","ERBB4",0.922
"ERBB4","KRAS",0.862
"ERBB4","PIK3CA",0.97
"ERBB4","FGF2",0.871
"ERBB3","ERBB4",0.999
"ERBB4","TP53",0.726
"ERBB2","ERBB4",0.999
"EGFR","ERBB4",0.996
"ERBB4","NTRK2",0.737
"ERBB4","IRS1",0.734
"ERBB4","FGF3",0.765
"ERBB4","STAT5A",0.995
"ERBB4","PDGFD",0.7
"ANGPT1","ERBB4",0.712
"ERBB4","FGF1",0.773
"ERBB4","IGF1",0.789
"ERBB4","PTEN",0.793
"CXCL12","ERBB4",0.811
"ERBB4","HRAS",0.827
"ERBB4","TAB2",0.907
"ERBB4","PTPN11",0.927
"ERBB4","PIK3R1",0.948
"ERBB4","ESR1",0.961
"ERG","RUNX2",0.862
"ERG","SRSF10",0.76
"ESPN","MYH9",0.747
"ESPN","EZR",0.767
"ESPN","WHRN",0.958
"ESPN","MYO6",0.877
"ESPN","GSN",0.873
"ESPN","GJB2",0.788
"ESR1","FKBP4",0.893
"ESR1","MAPK13",0.922
"ESR1","XBP1",0.76
"AURKA","ESR1",0.769
"ESR1","NR3C1",0.896
"CCDC170","ESR1",0.785
"ESR1","TWIST1",0.811
"ESR1","FOXA1",0.998
"ESR1","PXDN",0.708
"ESR1","KRAS",0.764
"BARD1","ESR1",0.886
"ESR1","NDC80",0.721
"CDH1","ESR1",0.803
"ESR1","SMAD2",0.83
"EP300","ESR1",0.997
"EPAS1","ESR1",0.724
"ESR1","PIK3CA",0.941
"ESR1","TP53",0.992
"ERBB2","ESR1",0.976
"EGFR","ESR1",0.988
"ATAD2","ESR1",0.977
"ESR1","PPARG",0.794
"ESR1","REL",0.74
"ESR1","IRS1",0.903
"ESR1","FOS",0.999
"ESR1","LEP",0.806
"ESR1","EZH2",0.915
"ESR1","OXTR",0.751
"ESR1","NRIP1",0.999
"CAV1","ESR1",0.998
"ESR1","SFN",0.984
"ESR1","STAT5A",0.768
"ESR1","SMAD4",0.833
"ERBB4","ESR1",0.961
"ESR1","FOXM1",0.79
"ESR1","SMARCA4",0.859
"ESR1","FN1",0.969
"ESR1","STAT1",0.915
"ESR1","KDM5B",0.714
"ESR1","TAB2",0.774
"ESR1","JUN",0.999
"ESR1","RUNX2",0.942
"ESR1","PTEN",0.807
"ESR1","MMP9",0.772
"ESR1","GATA3",0.982
"ESR1","FOXO1",0.919
"BRCA2","ESR1",0.723
"ESR1","IGF1",0.964
"CXCL12","ESR1",0.879
"ESR1","GPER1",0.953
"ESR1","NCOA1",0.999
"CXCR4","ESR1",0.702
"AGR2","ESR1",0.772
"ESR1","HRAS",0.715
"ESR1","FGFR2",0.774
"ESR1","MUC1",0.839
"ESR1","TFAP2A",0.879
"ESR1","MYC",0.982
"ESR1","PIK3R1",0.994
"BRCA1","ESR1",0.999
"CDH1","ESRP1",0.714
"ESRP1","RBPMS2",0.762
"ESRP1","RBPMS",0.759
"ESRP1","RAB25",0.795
"ESRP1","QKI",0.861
"ENAH","ESRP1",0.908
"ESRP1","FGFR2",0.775
"ACADL","ETFB",0.822
"ACADS","ETFB",0.924
"ACAA2","ETFB",0.738
"ETFB","METAP1D",0.888
"ETNK1","SELENOI",0.805
"ETNK1","SOX5",0.861
"EXO1","TRIP13",0.861
"EXO1","RAD51AP1",0.928
"EXO1","MND1",0.878
"DLGAP5","EXO1",0.787
"EXO1","NCAPG",0.737
"CCNB1","EXO1",0.773
"BRIP1","EXO1",0.897
"EXO1","KIF11",0.772
"BARD1","EXO1",0.858
"EXO1","PALB2",0.848
"EXO1","NDC80",0.72
"EXO1","MCM4",0.896
"EXO1","MCM2",0.786
"CENPE","EXO1",0.781
"ANLN","EXO1",0.754
"EXO1","TP53",0.708
"EXO1","NUF2",0.899
"ATM","EXO1",0.963
"BUB1B","EXO1",0.807
"EXO1","FANCD2",0.806
"CCNB2","EXO1",0.744
"EXO1","MAD2L1",0.8
"EXO1","MELK",0.9
"EXO1","TPX2",0.807
"BIRC5","EXO1",0.823
"BUB1","EXO1",0.929
"EXO1","FEN1",0.901
"EXO1","RMI2",0.887
"EXO1","FANCI",0.834
"EXO1","TYMS",0.701
"EXO1","KIF15",0.73
"EXO1","RAD51C",0.874
"EXO1","SMC4",0.709
"EXO1","FOXM1",0.753
"ATR","EXO1",0.947
"BLM","EXO1",0.998
"EXO1","RRM2",0.788
"EXO1","KIF14",0.714
"EXO1","ZWINT",0.724
"DCLRE1B","EXO1",0.734
"EXO1","NUSAP1",0.742
"EXO1","KIF2C",0.764
"EXO1","PBK",0.773
"EXO1","HELLS",0.777
"CDC20","EXO1",0.796
"EXO1","TOP2A",0.797
"ASPM","EXO1",0.848
"EXO1","RAD51B",0.859
"CCNA2","EXO1",0.879
"EXO1","TTK",0.896
"CHEK2","EXO1",0.896
"CENPF","EXO1",0.9
"DTL","EXO1",0.901
"BRCA2","EXO1",0.951
"CDK1","EXO1",0.959
"EXO1","PCNA",0.96
"CDC45","EXO1",0.963
"CHEK1","EXO1",0.973
"BRCA1","EXO1",0.981
"CBX7","EZH1",0.952
"CBX8","EZH1",0.959
"CBX2","EZH1",0.951
"EZH1","EZH2",0.999
"EZH1","KDM6A",0.78
"CBX7","EZH2",0.996
"AURKA","EZH2",0.761
"EZH2","TWIST1",0.773
"EZH2","H4C6",0.977
"EZH2","SOX4",0.874
"E2F3","EZH2",0.732
"EP300","EZH2",0.963
"EZH2","RB1",0.861
"EZH2","TP53",0.899
"CBX8","EZH2",0.968
"EGFR","EZH2",0.741
"EZH2","PPARG",0.778
"EZH2","MELK",0.738
"EZH2","H2AC8",0.956
"CBX2","EZH2",0.98
"EZH2","IDH2",0.708
"EZH2","KLF4",0.715
"EZH2","PTEN",0.76
"EZH2","TET1",0.764
"EZH2","FOXM1",0.778
"BCL6","EZH2",0.795
"EZH2","UHRF1",0.81
"CDKN2A","EZH2",0.813
"EZH2","KDM5B",0.845
"EZH2","ZBTB16",0.852
"EZH2","JUN",0.852
"EZH2","TET2",0.875
"EZH2","H2BC21",0.886
"EZH2","STAT5A",0.896
"EZH2","H2AC6",0.908
"EZH2","SMARCA4",0.909
"ESR1","EZH2",0.915
"BRCA1","EZH2",0.926
"EZH2","H2BC12",0.928
"EZH2","KDM6A",0.965
"CDK1","EZH2",0.965
"EZH2","MYC",0.984
"EZH1","EZH2",0.999
"CLIC5","EZR",0.974
"EZR","MYH9",0.914
"CDH1","EZR",0.709
"EZR","SLC9A3R1",0.999
"ERBB2","EZR",0.869
"EGFR","EZR",0.891
"ANK3","EZR",0.75
"ADRB2","EZR",0.714
"ESPN","EZR",0.767
"EZR","TLN2",0.796
"EZR","GSN",0.837
"EZR","PPL",0.957
"AHNAK","EZR",0.958
"EZR","ICAM2",0.974
"F10","F12",0.741
"F10","VWF",0.978
"ASPH","F10",0.916
"F10","F12",0.741
"FA2H","MSMO1",0.776
"ALDH3A2","FA2H",0.782
"FA2H","FAXDC2",0.799
"C19orf12","FA2H",0.853
"DGAT2","FABP4",0.786
"FABP4","LIPE",0.999
"CIDEA","FABP4",0.71
"FABP4","PNPLA2",0.714
"ANGPTL4","FABP4",0.737
"FABP4","FABP5",0.756
"FABP4","LEP",0.804
"FABP4","PCK1",0.805
"CEBPA","FABP4",0.914
"FABP4","PLIN1",0.927
"ADIPOQ","FABP4",0.942
"FABP4","LPL",0.965
"CD36","FABP4",0.969
"FABP4","PPARG",0.993
"FABP5","LIPE",0.737
"FABP4","FABP5",0.756
"FABP5","PPARG",0.828
"CD36","FABP5",0.77
"FADS3","SCD",0.905
"AURKA","FAM83D",0.818
"DLGAP5","FAM83D",0.77
"FAM83D","NUF2",0.739
"FAM83D","TPX2",0.864
"CENPF","FAM83D",0.734
"FAM83D","NEK2",0.771
"FAM83D","KIF4A",0.828
"FAM83D","HMMR",0.956
"FAM83D","KIF20A",0.925
"CDK1","FAM83D",0.76
"FAM83D","PBK",0.735
"BRIP1","FANCD2",0.997
"BARD1","FANCD2",0.783
"FANCD2","PALB2",0.991
"FANCD2","MCM4",0.74
"ATM","FANCD2",0.989
"FANCD2","TTK",0.7
"FANCD2","UHRF1",0.766
"CDK12","FANCD2",0.786
"EXO1","FANCD2",0.806
"DCLRE1B","FANCD2",0.849
"CHEK2","FANCD2",0.865
"ATR","FANCD2",0.93
"BLM","FANCD2",0.933
"FANCD2","RAD51C",0.934
"CHEK1","FANCD2",0.958
"FANCD2","UBE2T",0.999
"BRCA1","FANCD2",0.999
"BRCA2","FANCD2",0.999
"FANCD2","FANCI",0.999
"FANCI","NCAPG",0.842
"CCNB1","FANCI",0.746
"BRIP1","FANCI",0.994
"FANCI","KIF11",0.856
"FANCI","PALB2",0.988
"ATM","FANCI",0.946
"BUB1B","FANCI",0.818
"FANCD2","FANCI",0.999
"FANCI","TPX2",0.724
"FANCI","TOP2A",0.715
"CDK12","FANCI",0.737
"ECT2","FANCI",0.741
"DCLRE1B","FANCI",0.761
"BLM","FANCI",0.773
"EXO1","FANCI",0.834
"FANCI","NUSAP1",0.84
"CDK1","FANCI",0.853
"CHEK1","FANCI",0.861
"CDC45","FANCI",0.88
"FANCI","RAD51C",0.944
"ATR","FANCI",0.96
"BRCA1","FANCI",0.993
"BRCA2","FANCI",0.996
"FANCI","UBE2T",0.997
"FA2H","FAXDC2",0.799
"FAXDC2","PTGIS",0.702
"FAXDC2","SQLE",0.949
"FBLN2","FBN1",0.971
"BGN","FBLN2",0.704
"FBLN2","FBLN5",0.786
"FBLN2","FN1",0.989
"FBLN2","MFAP5",0.777
"FBLN2","HSPG2",0.993
"FBLN2","POSTN",0.802
"EFEMP1","FBLN2",0.769
"FBLN2","MFAP4",0.73
"FBLN5","LOXL4",0.755
"FBLN5","FBN1",0.922
"FBLN2","FBLN5",0.786
"FBLN5","MFAP5",0.796
"FBLN5","MFAP4",0.842
"FBLN5","FN1",0.865
"FBN1","MYOC",0.909
"DCN","FBN1",0.912
"COL1A1","FBN1",0.929
"FBN1","MMP9",0.746
"BGN","FBN1",0.784
"FBN1","POSTN",0.785
"FBN1","HSPG2",0.849
"FBN1","MFAP4",0.909
"FBN1","TGFBR2",0.916
"FBLN5","FBN1",0.922
"ADAMTSL4","FBN1",0.94
"FBLN2","FBN1",0.971
"FBN1","MFAP5",0.976
"FBN1","FN1",0.982
"FBXO11","TP53",0.736
"DTL","FBXO11",0.86
"BCL6","FBXO11",0.805
"FCRL4","PTPN11",0.734
"FDPS","MSMO1",0.787
"FDPS","SQLE",0.942
"FDPS","HMGCR",0.967
"AURKA","FEN1",0.748
"FEN1","GINS2",0.741
"FEN1","MCM4",0.941
"EP300","FEN1",0.879
"FEN1","MCM2",0.912
"CDCA5","FEN1",0.708
"ATM","FEN1",0.753
"FEN1","TPX2",0.709
"BRCA1","FEN1",0.704
"ATR","FEN1",0.717
"DTL","FEN1",0.731
"FEN1","RRM2",0.735
"FEN1","TOP2A",0.785
"BRCA2","FEN1",0.794
"FEN1","TYMS",0.794
"FEN1","RAD51C",0.823
"CDK1","FEN1",0.829
"CHEK1","FEN1",0.853
"FEN1","KPNA2",0.858
"CDC45","FEN1",0.864
"EXO1","FEN1",0.901
"CCNA2","FEN1",0.908
"BLM","FEN1",0.921
"FEN1","PCNA",0.999
"FERMT2","PARVA",0.893
"FERMT2","TLN2",0.718
"FEZ1","ZNF365",0.75
"FGF1","FGF2",0.962
"ERBB3","FGF1",0.746
"ERBB2","FGF1",0.787
